step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
10,0.077,4.7039,1.3304,4.231,-0.1024,-0.0038,0.4097,0.111,12.476,13.111,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.5263,0.0307,0.528,0.7461,-0.7675,0,0,0,0.974,0.495,0.505,0,0,8.0,2,SEARCH_PHASE,-0.1024,-0.0038,10.7052,6.4063
11,0.085,4.7012,1.3303,4.2402,-0.1328,-0.0051,0.4583,0.12,12.473,13.111,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.5737,0.0384,0.576,0.8138,-0.7924,0,0,0,0.974,0.501,0.499,0,0,9.0,2,SEARCH_PHASE,-0.1328,-0.0051,10.7026,6.4062
12,0.092,4.6979,1.3302,4.2503,-0.1644,-0.0044,0.5072,0.13,12.47,13.112,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.6208,0.0472,0.624,0.8815,-0.7549,0,0,0,0.974,0.465,0.535,0,0,10.0,2,SEARCH_PHASE,-0.1644,-0.0044,10.6993,6.4061
13,0.1,4.6939,1.3301,4.2614,-0.2008,-0.0045,0.5559,0.141,12.467,13.112,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.6675,0.0583,0.672,0.949,-0.7796,0,0,0,0.972,0.383,0.617,0,0,11.0,2,SEARCH_PHASE,-0.2008,-0.0045,10.6953,6.406
14,0.107,4.6891,1.3301,4.2735,-0.2394,-0.002,0.6047,0.153,12.463,13.112,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.7144,0.0687,0.72,1.0166,-0.7438,0,0,0,0.972,0.366,0.634,0,0,12.0,2,SEARCH_PHASE,-0.2394,-0.002,10.6905,6.406
15,0.115,4.6834,1.3301,4.2866,-0.2839,0.0003,0.6527,0.166,12.458,13.111,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.7604,0.0823,0.768,1.0839,-0.7689,0,0,0,0.969,0.268,0.732,0,0,11.5,2,SEARCH_PHASE,-0.2839,0.0003,10.6848,6.406
16,0.122,4.6768,1.3302,4.3006,-0.33,0.0054,0.7008,0.18,12.452,13.11,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.806,0.0973,0.816,1.1511,-0.7332,0,0,0,0.969,0.239,0.761,0,0,11.0,2,SEARCH_PHASE,-0.33,0.0054,10.6782,6.4061
17,0.129,4.6692,1.3304,4.3155,-0.3814,0.0108,0.7478,0.195,12.446,13.109,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.8376,0.0612,0.864,1.2049,-0.7586,0,0,0,0.414,0.187,0.813,0,0,10.5,2,SEARCH_PHASE,-0.3814,0.0108,10.6706,6.4063
18,0.137,4.6605,1.3308,4.3314,-0.4336,0.0192,0.7943,0.211,12.439,13.107,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.8692,0.025,0.912,1.2601,-0.7233,0,0,0,0.408,0.181,0.819,0,0,10.0,2,SEARCH_PHASE,-0.4336,0.0192,10.6619,6.4067
19,0.144,4.6507,1.3314,4.3482,-0.4904,0.0282,0.8389,0.228,12.431,13.104,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.9008,-0.0111,0.96,1.3165,-0.7659,0,0,0,0.412,0.186,0.814,0,0,9.5,2,SEARCH_PHASE,-0.4904,0.0282,10.6521,6.4072
20,0.152,4.6398,1.3322,4.3659,-0.5473,0.0406,0.8829,0.246,12.422,13.102,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.9323,-0.0473,1.008,1.3739,-0.7813,0,0,0,0.404,0.18,0.82,0,0,9.0,2,SEARCH_PHASE,-0.5473,0.0406,10.6412,6.408
21,0.159,4.6277,1.3332,4.3844,-0.6027,0.052,0.9282,0.264,12.412,13.098,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.9638,-0.0835,1.056,1.4322,-0.7591,0,0,0,0.406,0.18,0.82,0,0,8.5,2,SEARCH_PHASE,-0.6027,0.052,10.6291,6.4091
22,0.166,4.6145,1.3344,4.4039,-0.6605,0.0599,0.9728,0.284,12.401,13.094,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-0.9953,-0.1198,1.104,1.4912,-0.7777,0,0,0,0.409,0.186,0.814,0,0,8.0,2,SEARCH_PHASE,-0.6605,0.0599,10.6159,6.4103
23,0.174,4.6002,1.3357,4.4242,-0.7171,0.0667,1.0184,0.304,12.39,13.09,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.0267,-0.156,1.152,1.551,-0.7576,0,0,0,0.424,0.179,0.821,0,0,6.0,2,SEARCH_PHASE,-0.7171,0.0667,10.6016,6.4116
24,0.181,4.5847,1.3371,4.4455,-0.7736,0.0691,1.0644,0.325,12.377,13.085,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.0581,-0.1924,1.2,1.6114,-0.7675,0,0,0,0.424,0.18,0.82,0,0,4.0,2,SEARCH_PHASE,-0.7736,0.0691,10.5861,6.413
25,0.188,4.5682,1.3385,4.4678,-0.8261,0.0692,1.1118,0.347,12.364,13.08,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.0894,-0.2287,1.248,1.6723,-0.7481,0,0,0,0.436,0.188,0.812,0,0,2.0,2,SEARCH_PHASE,-0.8261,0.0692,10.5696,6.4144
26,0.196,4.5506,1.3398,4.491,-0.879,0.0647,1.159,0.371,12.349,13.074,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.1207,-0.2651,1.296,1.7338,-0.7574,0,0,0,0.434,0.187,0.813,0,0,0.0,2,SEARCH_PHASE,-0.879,0.0647,10.552,6.4157
27,0.203,4.532,1.341,4.5151,-0.9285,0.0576,1.2072,0.395,12.334,13.067,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.1519,-0.3016,1.344,1.7956,-0.7388,0,0,0,0.443,0.196,0.804,0,0,0.0,2,SEARCH_PHASE,-0.9285,0.0576,10.5334,6.4168
28,0.21,4.5124,1.3419,4.5402,-0.9792,0.0458,1.2547,0.42,12.318,13.06,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.1831,-0.3381,1.392,1.8579,-0.7583,0,0,0,0.453,0.2,0.8,0,0,0.0,2,SEARCH_PHASE,-0.9792,0.0458,10.5138,6.4177
29,0.218,4.4919,1.3425,4.5663,-1.0272,0.0312,1.3035,0.446,12.301,13.053,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.2141,-0.3747,1.44,1.9205,-0.7412,0,0,0,0.47,0.208,0.792,0,0,0.0,2,SEARCH_PHASE,-1.0272,0.0312,10.4933,6.4184
30,0.225,4.4704,1.3427,4.5933,-1.0739,0.0106,1.3524,0.473,12.282,13.044,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.2451,-0.4114,1.488,1.9834,-0.7494,0,0,0,0.476,0.208,0.792,0,0,0.0,2,SEARCH_PHASE,-1.0739,0.0106,10.4718,6.4186
31,0.232,4.4481,1.3424,4.6214,-1.1153,-0.0142,1.4022,0.501,12.263,13.036,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.276,-0.4481,1.536,2.0466,-0.7325,0,0,0,0.49,0.214,0.786,0,0,0.0,2,SEARCH_PHASE,-1.1153,-0.0142,10.4495,6.4183
32,0.24,4.425,1.3415,4.6504,-1.1563,-0.0452,1.4511,0.53,12.243,13.027,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.3069,-0.4849,1.584,2.11,-0.7081,0,0,0,0.495,0.22,0.78,0,0,0.0,2,SEARCH_PHASE,-1.1563,-0.0452,10.4264,6.4174
33,0.247,4.4011,1.3399,4.6804,-1.1925,-0.0806,1.4999,0.56,12.222,13.017,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.3376,-0.5218,1.632,2.1737,-0.7303,0,0,0,0.512,0.231,0.769,0,0,0.0,2,SEARCH_PHASE,-1.1925,-0.0806,10.4025,6.4158
34,0.254,4.3766,1.3375,4.7113,-1.2273,-0.1188,1.5489,0.591,12.2,13.007,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.3682,-0.5587,1.68,2.2376,-0.6788,0,0,0,0.516,0.236,0.764,0,0,0.0,2,SEARCH_PHASE,-1.2273,-0.1188,10.378,6.4134
35,0.261,4.3514,1.3343,4.7433,-1.2581,-0.1623,1.5968,0.623,12.177,12.997,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.3988,-0.5957,1.7,2.2807,-0.705,0,0,0,0.524,0.242,0.758,0,0,0.0,2,SEARCH_PHASE,-1.2581,-0.1623,10.3528,6.4102
36,0.269,4.3257,1.3302,4.776,-1.2854,-0.2048,1.6352,0.656,12.153,12.986,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.4292,-0.6329,1.7,2.3094,-0.6538,0,0,0,0.52,0.237,0.763,0,0,0.0,2,SEARCH_PHASE,-1.2854,-0.2048,10.3271,6.4061
37,0.276,4.2995,1.3252,4.8092,-1.3106,-0.248,1.6584,0.689,12.128,12.974,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.4595,-0.6701,1.7,2.3386,-0.6953,0,0,0,0.526,0.226,0.774,0,0,0.0,2,SEARCH_PHASE,-1.3106,-0.248,10.3009,6.4011
38,0.284,4.2728,1.3194,4.8426,-1.3355,-0.289,1.6736,0.722,12.102,12.962,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.4898,-0.7074,1.7,2.3685,-0.6488,0,0,0,0.523,0.228,0.772,0,0,0.0,2,SEARCH_PHASE,-1.3355,-0.289,10.2742,6.3953
39,0.291,4.2456,1.3128,4.8763,-1.3596,-0.3323,1.6827,0.756,12.075,12.949,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.5199,-0.7447,1.7,2.3989,-0.6867,0,0,0,0.529,0.224,0.776,0,0,0.0,2,SEARCH_PHASE,-1.3596,-0.3323,10.247,6.3887
40,0.298,4.2179,1.3053,4.9101,-1.3838,-0.3747,1.6894,0.79,12.048,12.936,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.5499,-0.7822,1.7,2.4298,-0.6389,0,0,0,0.527,0.221,0.779,0,0,0.0,2,SEARCH_PHASE,-1.3838,-0.3747,10.2193,6.3812
41,0.305,4.1898,1.2969,4.9439,-1.4073,-0.4198,1.6929,0.824,12.02,12.922,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.5797,-0.8198,1.7,2.4612,-0.6723,0,0,0,0.531,0.222,0.778,0,0,0.0,2,SEARCH_PHASE,-1.4073,-0.4198,10.1912,6.3728
42,0.313,4.1612,1.2876,4.9778,-1.4314,-0.4639,1.6952,0.858,11.99,12.907,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.6094,-0.8575,1.7,2.4931,-0.6244,0,0,0,0.528,0.224,0.776,0,0,0.0,2,SEARCH_PHASE,-1.4314,-0.4639,10.1625,6.3635
43,0.32,4.1321,1.2774,5.0118,-1.4553,-0.5105,1.6959,0.892,11.96,12.892,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.639,-0.8953,1.7,2.5254,-0.6576,0,0,0,0.531,0.223,0.777,0,0,0.0,2,SEARCH_PHASE,-1.4553,-0.5105,10.1334,6.3533
44,0.328,4.1025,1.2663,5.0457,-1.4799,-0.5559,1.6961,5.138,11.929,12.876,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.6684,-0.9333,1.7,2.5582,-0.61,0,0,0,0.527,0.221,0.779,0,0,0.0,2,SEARCH_PHASE,-1.4799,-0.5559,10.1038,6.3422
45,0.335,4.0724,1.2542,5.0796,-1.5047,-0.6036,1.6956,5.171,11.898,12.859,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.6976,-0.9714,1.7,2.5914,-0.6436,0,0,0,0.528,0.224,0.776,0,0,0.0,2,SEARCH_PHASE,-1.5047,-0.6036,10.0737,6.3301
46,0.342,4.0417,1.2412,5.1135,-1.5304,-0.6496,1.6952,5.204,11.865,12.842,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7266,-1.0096,1.7,2.625,-0.5999,0,0,0,0.523,0.223,0.777,0,0,0.0,2,SEARCH_PHASE,-1.5304,-0.6496,10.0431,6.3171
47,0.35,4.0106,1.2273,5.1474,-1.5565,-0.6976,1.6942,5.237,11.831,12.824,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7553,-1.0481,1.7,2.6589,-0.6334,0,0,0,0.525,0.221,0.779,0,0,0.0,2,SEARCH_PHASE,-1.5565,-0.6976,10.012,6.3032
48,0.357,3.979,1.2124,5.1812,-1.5833,-0.7439,1.6935,5.269,11.796,12.805,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7837,-1.0868,1.7,2.6931,-0.586,0,0,0,0.52,0.218,0.782,0,0,0.0,2,SEARCH_PHASE,-1.5833,-0.7439,9.9803,6.2883
49,0.364,3.9467,1.1966,5.2151,-1.6102,-0.7919,1.6922,5.302,11.76,12.785,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8116,-1.1258,1.7,2.7275,-0.6192,0,0,0,0.52,0.218,0.782,0,0,0.0,2,SEARCH_PHASE,-1.6102,-0.7919,9.9481,6.2725
50,0.372,3.914,1.1798,5.2489,-1.6379,-0.8378,1.6913,5.335,11.724,12.765,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8315,-1.1555,1.7,2.7531,-0.5718,0,0,0,0.515,0.214,0.786,0,0,0.0,2,SEARCH_PHASE,-1.6379,-0.8378,9.9154,6.2557
51,0.379,3.8807,1.1621,5.2827,-1.6658,-0.8849,1.6897,5.368,11.686,12.744,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8301,-1.1552,1.7,2.7521,-0.605,0,0,0,0.513,0.21,0.79,0,0,0.0,2,SEARCH_PHASE,-1.6658,-0.8849,9.8821,6.238
52,0.386,3.8468,1.1435,5.3164,-1.6943,-0.929,1.6866,5.4,11.648,12.722,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8287,-1.1549,1.7,2.751,-0.5694,0,0,0,0.51,0.209,0.791,0,0,0.0,2,SEARCH_PHASE,-1.6943,-0.929,9.8482,6.2194
53,0.393,3.8123,1.1241,5.3501,-1.723,-0.9737,1.6821,5.433,11.608,12.699,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8274,-1.1545,1.652,2.7205,-0.5457,0,0,0,0.504,0.216,0.784,0,0,0.0,2,SEARCH_PHASE,-1.723,-0.9737,9.8137,6.1999
54,0.401,3.7774,1.1038,5.3833,-1.7486,-1.0126,1.6614,5.465,11.568,12.676,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8261,-1.154,1.604,2.6905,-0.5731,0,0,0,0.503,0.218,0.782,0,0,0.0,2,SEARCH_PHASE,-1.7486,-1.0126,9.7787,6.1797
55,0.408,3.742,1.0829,5.4159,-1.7703,-1.0461,1.6309,5.496,11.527,12.652,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8248,-1.1534,1.556,2.6611,-0.5285,0,0,0,0.495,0.212,0.788,0,0,0.0,2,SEARCH_PHASE,-1.7703,-1.0461,9.7433,6.1588
56,0.416,3.7062,1.0614,5.4478,-1.7894,-1.0772,1.5932,5.527,11.485,12.627,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8234,-1.1528,1.508,2.6321,-0.5557,0,0,0,0.494,0.211,0.789,0,0,0.0,2,SEARCH_PHASE,-1.7894,-1.0772,9.7075,6.1372
57,0.423,3.67,1.0393,5.4788,-1.8068,-1.1041,1.5519,5.556,11.443,12.601,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8222,-1.1521,1.46,2.6037,-0.5132,0,0,0,0.486,0.205,0.795,0,0,0.0,2,SEARCH_PHASE,-1.8068,-1.1041,9.6714,6.1151
58,0.43,3.6336,1.0167,5.509,-1.8218,-1.1293,1.5084,5.585,11.4,12.575,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8209,-1.1514,1.412,2.5759,-0.5499,0,0,0,0.485,0.205,0.795,0,0,0.0,2,SEARCH_PHASE,-1.8218,-1.1293,9.635,6.0926
59,0.437,3.5969,0.9937,5.5383,-1.8345,-1.1504,1.4636,5.613,11.356,12.548,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8196,-1.1506,1.364,2.5486,-0.5078,0,0,0,0.479,0.196,0.804,0,0,0.0,2,SEARCH_PHASE,-1.8345,-1.1504,9.5983,6.0696
60,0.445,3.56,0.9703,5.5666,-1.8451,-1.1704,1.418,5.64,11.313,12.521,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8183,-1.1498,1.316,2.522,-0.5235,0,0,0,0.473,0.191,0.809,0,0,0.0,2,SEARCH_PHASE,-1.8451,-1.1704,9.5614,6.0461
61,0.452,3.5229,0.9465,5.5941,-1.8536,-1.1868,1.3724,5.666,11.269,12.493,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8171,-1.149,1.268,2.4959,-0.4923,0,0,0,0.463,0.188,0.812,0,0,0.0,2,SEARCH_PHASE,-1.8536,-1.1868,9.5243,6.0224
62,0.459,3.4857,0.9225,5.6206,-1.8608,-1.201,1.3272,5.691,11.224,12.465,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8158,-1.1481,1.22,2.4706,-0.5246,0,0,0,0.46,0.19,0.81,0,0,0.0,2,SEARCH_PHASE,-1.8608,-1.201,9.4871,5.9984
63,0.467,3.4484,0.8983,5.6463,-1.8658,-1.2114,1.2821,5.715,11.18,12.436,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8146,-1.1472,1.172,2.4459,-0.4808,0,0,0,0.452,0.18,0.82,0,0,0.0,2,SEARCH_PHASE,-1.8658,-1.2114,9.4498,5.9742
64,0.474,3.411,0.8739,5.671,-1.869,-1.2202,1.2368,5.738,11.135,12.407,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8134,-1.1463,1.124,2.4219,-0.5124,0,0,0,0.449,0.18,0.82,0,0,0.0,2,SEARCH_PHASE,-1.869,-1.2202,9.4124,5.9498
65,0.481,3.3736,0.8494,5.6948,-1.8699,-1.2249,1.1912,5.76,11.091,12.377,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8121,-1.1453,1.076,2.3986,-0.4778,0,0,0,0.438,0.186,0.814,0,0,0.0,2,SEARCH_PHASE,-1.8699,-1.2249,9.375,5.9253
66,0.488,3.3362,0.8248,5.7177,-1.8689,-1.2279,1.1456,5.782,11.046,12.347,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8109,-1.1444,1.028,2.3761,-0.5099,0,0,0,0.435,0.18,0.82,0,0,0.0,2,SEARCH_PHASE,-1.8689,-1.2279,9.3376,5.9007
67,0.496,3.2989,0.8003,5.7397,-1.8663,-1.2273,1.0995,5.802,11.001,12.317,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8097,-1.1434,0.98,2.3543,-0.4695,0,0,0,0.424,0.174,0.826,0,0,0.0,2,SEARCH_PHASE,-1.8663,-1.2273,9.3003,5.8762
68,0.503,3.2617,0.7758,5.7608,-1.8624,-1.2254,1.0534,5.821,10.957,12.287,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8085,-1.1425,0.932,2.3333,-0.5019,0,0,0,0.419,0.173,0.827,0,0,0.0,2,SEARCH_PHASE,-1.8624,-1.2254,9.2631,5.8516
69,0.51,3.2245,0.7514,5.7809,-1.8571,-1.2199,1.0065,5.84,10.912,12.256,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8073,-1.1415,0.884,2.3132,-0.497,0,0,0,0.412,0.167,0.833,0,0,0.0,2,SEARCH_PHASE,-1.8571,-1.2199,9.2259,5.8273
70,0.518,3.1875,0.7271,5.8001,-1.8508,-1.2133,0.9594,5.858,10.868,12.226,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8061,-1.1406,0.836,2.2938,-0.5052,0,0,0,0.413,0.167,0.833,0,0,0.0,2,SEARCH_PHASE,-1.8508,-1.2133,9.1889,5.803
71,0.525,3.1506,0.703,5.8184,-1.8439,-1.2054,0.9124,5.875,10.824,12.195,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8049,-1.1397,0.788,2.2754,-0.493,0,0,0,0.404,0.163,0.837,0,0,0.0,2,SEARCH_PHASE,-1.8439,-1.2054,9.152,5.7789
72,0.532,3.1139,0.6791,5.8357,-1.8357,-1.1971,0.8651,5.891,10.78,12.164,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8037,-1.1387,0.74,2.2578,-0.4994,0,0,0,0.405,0.165,0.835,0,0,0.0,2,SEARCH_PHASE,-1.8357,-1.1971,9.1153,5.7549
73,0.54,3.0773,0.6553,5.852,-1.8284,-1.188,0.8177,5.906,10.736,12.133,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8025,-1.1378,0.692,2.2411,-0.4864,0,0,0,0.396,0.157,0.843,0,0,0.0,2,SEARCH_PHASE,-1.8284,-1.188,9.0787,5.7312
74,0.547,3.041,0.6317,5.8674,-1.8195,-1.1785,0.7699,5.92,10.693,12.102,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8013,-1.137,0.644,2.2253,-0.5048,0,0,0,0.398,0.159,0.841,0,0,0.0,2,SEARCH_PHASE,-1.8195,-1.1785,9.0423,5.7076
75,0.554,3.0047,0.6084,5.8819,-1.8111,-1.1683,0.7222,5.933,10.65,12.071,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.8,-1.1361,0.596,2.2105,-0.4906,0,0,0,0.39,0.152,0.848,0,0,0.0,2,SEARCH_PHASE,-1.8111,-1.1683,9.0061,5.6842
76,0.562,2.9687,0.5852,5.8953,-1.8021,-1.1585,0.6744,5.945,10.607,12.039,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7988,-1.1353,0.548,2.1966,-0.4993,0,0,0,0.394,0.156,0.844,0,0,0.0,2,SEARCH_PHASE,-1.8021,-1.1585,8.9701,5.6611
77,0.569,2.9328,0.5622,5.9079,-1.7945,-1.1487,0.6267,5.956,10.564,12.008,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7976,-1.1344,0.5,2.1837,-0.4846,0,0,0,0.388,0.153,0.847,0,0,0.0,2,SEARCH_PHASE,-1.7945,-1.1487,8.9342,5.6381
78,0.576,2.8971,0.5394,5.9195,-1.786,-1.1396,0.5788,5.967,10.522,11.976,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7964,-1.1336,0.452,2.1718,-0.4966,0,0,0,0.394,0.156,0.844,0,0,0.0,2,SEARCH_PHASE,-1.786,-1.1396,8.8985,5.6153
79,0.584,2.8615,0.5168,5.9301,-1.7786,-1.1305,0.5311,5.977,10.48,11.944,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7952,-1.1328,0.404,2.1609,-0.4811,0,0,0,0.389,0.155,0.845,0,0,0.0,2,SEARCH_PHASE,-1.7786,-1.1305,8.8629,5.5927
80,0.591,2.8261,0.4944,5.9397,-1.7704,-1.1223,0.4833,5.985,10.438,11.912,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.794,-1.132,0.356,2.151,-0.4965,0,0,0,0.396,0.153,0.847,0,0,0.0,2,SEARCH_PHASE,-1.7704,-1.1223,8.8275,5.5702
81,0.598,2.7908,0.4721,5.9485,-1.7634,-1.1145,0.4357,5.993,10.396,11.88,-6.0014,-5.0759,0.2,0.0,0.0,0.0,-1.7928,-1.1313,0.308,2.1421,-0.4802,0,0,0,0.393,0.153,0.847,0,0,0.0,2,SEARCH_PHASE,-1.7634,-1.1145,8.7922,5.548
