step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
14,0.044,-49.6818,40.5611,0.6175,-0.2401,-0.0049,0.6047,0.153,15.902,15.908,-63.6425,32.9465,0.2,0.0,0.0,0.0,-0.7143,0.069,0.72,1.0166,-0.7573,0,0,0,0.972,0.558,0.442,0,0,12.0,1,SEARCH_PHASE,-0.2401,-0.0049,13.9607,7.6146
15,0.047,-49.6874,40.5611,0.6306,-0.2846,-0.0032,0.6526,0.166,15.897,15.903,-63.6425,32.9465,0.2,0.0,0.0,0.0,-0.7605,0.0819,0.768,1.084,-0.7824,0,0,0,0.969,0.554,0.446,0,0,11.5,1,SEARCH_PHASE,-0.2846,-0.0032,13.955,7.6145
16,0.05,-49.6941,40.5611,0.6446,-0.3308,0.0012,0.7007,0.18,15.892,15.898,-63.6425,32.9465,0.2,0.0,0.0,0.0,-0.8064,0.0959,0.816,1.1513,-0.7467,0,0,0,0.969,0.554,0.446,0,0,11.0,1,SEARCH_PHASE,-0.3308,0.0012,13.9484,7.6146
17,0.053,-49.7017,40.5612,0.6595,-0.3823,0.0057,0.7478,0.195,15.885,15.892,-63.6425,32.9465,0.2,0.0,0.0,0.0,-0.8529,0.1081,0.864,1.2188,-0.7721,0,0,0,0.915,0.576,0.424,0,0,10.5,1,SEARCH_PHASE,-0.3823,0.0057,13.9408,7.6147
18,0.056,-49.7104,40.5615,0.6754,-0.4347,0.0134,0.795,0.211,15.877,15.884,-63.6425,32.9465,0.2,0.0,0.0,0.0,-0.8995,0.1194,0.912,1.2865,-0.7368,0,0,0,0.912,0.571,0.429,0,0,10.0,1,SEARCH_PHASE,-0.4347,0.0134,13.9321,7.6149
19,0.059,-49.7202,40.5619,0.6922,-0.4919,0.0215,0.841,0.228,15.869,15.877,-63.6425,32.9465,0.2,0.0,0.0,0.0,-0.9457,0.1324,0.96,1.3541,-0.7653,0,0,0,0.907,0.556,0.444,0,0,9.5,1,SEARCH_PHASE,-0.4919,0.0215,13.9223,7.6154
20,0.062,-49.7312,40.5626,0.71,-0.5494,0.033,0.8873,0.246,15.86,15.868,-63.6425,32.9465,0.2,0.0,0.0,0.0,-0.9922,0.1445,1.008,1.4218,-0.7305,0,0,0,0.905,0.555,0.445,0,0,9.0,1,SEARCH_PHASE,-0.5494,0.033,13.9113,7.616
21,0.065,-49.7434,40.5635,0.7287,-0.61,0.0449,0.9329,0.264,15.849,15.858,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.0383,0.158,1.056,1.4893,-0.7558,0,0,0,0.899,0.54,0.46,0,0,8.5,1,SEARCH_PHASE,-0.61,0.0449,13.8991,7.6169
22,0.068,-49.7568,40.5647,0.7482,-0.6693,0.0601,0.9789,0.284,15.838,15.848,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.0846,0.1704,1.104,1.557,-0.7219,0,0,0,0.897,0.541,0.459,0,0,8.0,1,SEARCH_PHASE,-0.6693,0.0601,13.8857,7.6181
23,0.071,-49.7714,40.5662,0.7687,-0.7312,0.076,1.0242,0.304,15.826,15.836,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.1306,0.184,1.152,1.6246,-0.7466,0,0,0,0.891,0.526,0.474,0,0,6.0,1,SEARCH_PHASE,-0.7312,0.076,13.8711,7.6196
24,0.074,-49.7873,40.5681,0.7901,-0.791,0.0953,1.0698,0.326,15.813,15.824,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.1769,0.1969,1.2,1.6923,-0.7254,0,0,0,0.89,0.527,0.473,0,0,4.0,1,SEARCH_PHASE,-0.791,0.0953,13.8552,7.6216
25,0.076,-49.8043,40.5704,0.8124,-0.8529,0.1155,1.1149,0.348,15.799,15.811,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.2225,0.2117,1.248,1.7598,-0.7547,0,0,0,0.886,0.52,0.48,0,0,2.0,1,SEARCH_PHASE,-0.8529,0.1155,13.8382,7.6239
26,0.079,-49.8226,40.5732,0.8356,-0.9126,0.1379,1.1606,0.371,15.785,15.797,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.2683,0.2261,1.296,1.8274,-0.7231,0,0,0,0.886,0.529,0.471,0,0,0.0,1,SEARCH_PHASE,-0.9126,0.1379,13.8199,7.6266
27,0.083,-49.842,40.5763,0.8597,-0.9728,0.1597,1.2064,0.395,15.769,15.783,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.3134,0.2427,1.344,1.8948,-0.746,0,0,0,0.882,0.524,0.476,0,0,0.0,1,SEARCH_PHASE,-0.9728,0.1597,13.8005,7.6298
28,0.086,-49.8626,40.58,0.8848,-1.0289,0.1832,1.253,0.42,15.753,15.768,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.3586,0.2588,1.392,1.9622,-0.719,0,0,0,0.883,0.534,0.466,0,0,0.0,1,SEARCH_PHASE,-1.0289,0.1832,13.7799,7.6335
29,0.09,-49.8843,40.5841,0.9108,-1.0849,0.2061,1.2996,0.446,15.736,15.752,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.4029,0.2774,1.44,2.0294,-0.7406,0,0,0,0.879,0.53,0.47,0,0,0.0,1,SEARCH_PHASE,-1.0849,0.2061,13.7582,7.6376
30,0.093,-49.907,40.5887,0.9377,-1.1362,0.2303,1.3468,0.473,15.718,15.736,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.447,0.2962,1.488,2.0966,-0.7256,0,0,0,0.88,0.539,0.461,0,0,0.0,1,SEARCH_PHASE,-1.1362,0.2303,13.7355,7.6422
31,0.097,-49.9308,40.5938,0.9656,-1.1873,0.2537,1.3943,0.501,15.7,15.719,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.4896,0.3183,1.536,2.1632,-0.7454,0,0,0,0.877,0.536,0.464,0,0,0.0,1,SEARCH_PHASE,-1.1873,0.2537,13.7117,7.6473
32,0.1,-49.9554,40.5993,0.9945,-1.2337,0.2769,1.4424,0.53,15.681,15.701,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.5323,0.3403,1.584,2.23,-0.7129,0,0,0,0.876,0.54,0.46,0,0,0.0,1,SEARCH_PHASE,-1.2337,0.2769,13.6871,7.6528
33,0.104,-49.981,40.6053,1.0243,-1.28,0.2978,1.4905,0.56,15.662,15.683,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.5734,0.3651,1.632,2.2961,-0.7313,0,0,0,0.872,0.534,0.466,0,0,0.0,1,SEARCH_PHASE,-1.28,0.2978,13.6614,7.6588
34,0.107,-50.0075,40.6117,1.0551,-1.3226,0.3189,1.539,0.591,15.642,15.665,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.6146,0.3897,1.68,2.3625,-0.7049,0,0,0,0.872,0.509,0.491,0,0,0.0,1,SEARCH_PHASE,-1.3226,0.3189,13.635,7.6652
35,0.111,-50.0348,40.6185,1.0868,-1.3659,0.3383,1.5871,0.622,15.621,15.647,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.654,0.4171,1.7,2.4083,-0.7222,0,0,0,0.868,0.511,0.489,0,0,0.0,1,SEARCH_PHASE,-1.3659,0.3383,13.6077,7.6719
36,0.115,-50.0629,40.6256,1.1193,-1.4032,0.3572,1.6255,0.655,15.6,15.628,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.6942,0.4433,1.7,2.4407,-0.6845,0,0,0,0.864,0.508,0.492,0,0,0.0,1,SEARCH_PHASE,-1.4032,0.3572,13.5796,7.6791
37,0.118,-50.0916,40.6331,1.1523,-1.4384,0.3734,1.6503,0.688,15.579,15.608,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.7331,0.4715,1.7,2.473,-0.704,0,0,0,0.857,0.515,0.485,0,0,0.0,1,SEARCH_PHASE,-1.4384,0.3734,13.5508,7.6865
38,0.122,-50.1211,40.6409,1.1856,-1.4711,0.3905,1.6665,0.721,15.557,15.589,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.7727,0.4986,1.7,2.5062,-0.6812,0,0,0,0.855,0.515,0.485,0,0,0.0,1,SEARCH_PHASE,-1.4711,0.3905,13.5214,7.6943
39,0.125,-50.1512,40.649,1.2192,-1.5047,0.4066,1.6767,0.755,15.535,15.569,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.811,0.5275,1.7,2.5393,-0.6944,0,0,0,0.849,0.505,0.495,0,0,0.0,1,SEARCH_PHASE,-1.5047,0.4066,13.4913,7.7025
40,0.129,-50.1819,40.6575,1.2529,-1.5354,0.4234,1.6835,0.789,15.513,15.548,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.8522,0.5521,1.7,2.574,-0.6587,0,0,0,0.842,0.489,0.511,0,0,0.0,1,SEARCH_PHASE,-1.5354,0.4234,13.4606,7.7109
41,0.132,-50.2132,40.6663,1.2866,-1.567,0.4397,1.6882,0.823,15.49,15.528,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.8926,0.578,1.7,2.6089,-0.6856,0,0,0,0.836,0.475,0.525,0,0,0.0,1,SEARCH_PHASE,-1.567,0.4397,13.4293,7.7197
42,0.135,-50.2452,40.6754,1.3204,-1.5986,0.458,1.6913,0.857,15.467,15.507,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.9382,0.5932,1.7,2.6455,-0.645,0,0,0,0.828,0.46,0.54,0,0,0.0,1,SEARCH_PHASE,-1.5986,0.458,13.3973,7.7289
43,0.139,-50.2778,40.6849,1.3543,-1.6314,0.4761,1.6936,1.354,15.443,15.486,-63.6425,32.9465,0.2,0.0,0.0,0.0,-1.9818,0.6133,1.7,2.6821,-0.6879,0,0,0,0.824,0.459,0.541,0,0,0.0,1,SEARCH_PHASE,-1.6314,0.4761,13.3647,7.7384
44,0.142,-50.3111,40.6949,1.3882,-1.6651,0.4967,1.6949,1.388,15.42,15.465,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.0297,0.6145,1.7,2.718,-0.6401,0,0,0,0.817,0.444,0.556,0,0,0.0,1,SEARCH_PHASE,-1.6651,0.4967,13.3314,7.7483
45,0.146,-50.3451,40.7052,1.4221,-1.6986,0.516,1.6958,1.422,15.395,15.444,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.0774,0.6204,1.7,2.7551,-0.6794,0,0,0,0.813,0.438,0.562,0,0,0.0,1,SEARCH_PHASE,-1.6986,0.516,13.2974,7.7587
46,0.149,-50.3797,40.716,1.456,-1.7327,0.5375,1.6958,1.456,15.371,15.422,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1198,0.5979,1.7,2.7823,-0.6521,0,0,0,0.804,0.423,0.577,0,0,0.0,1,SEARCH_PHASE,-1.7327,0.5375,13.2628,7.7694
47,0.153,-50.4151,40.7271,1.49,-1.7672,0.5577,1.696,1.49,15.346,15.4,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1674,0.592,1.7,2.8175,-0.694,0,0,0,0.801,0.418,0.582,0,0,0.0,1,SEARCH_PHASE,-1.7672,0.5577,13.2274,7.7806
48,0.157,-50.4512,40.7387,1.5239,-1.8039,0.5784,1.696,1.524,15.321,15.378,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1923,0.5509,1.7,2.8284,-0.6436,0,0,0,0.793,0.413,0.587,0,0,0.0,1,SEARCH_PHASE,-1.8039,0.5784,13.1913,7.7921
49,0.16,-50.488,40.7506,1.5578,-1.8419,0.5955,1.6948,1.558,15.295,15.355,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.2258,0.5312,1.7,2.8506,-0.6861,0,0,0,0.792,0.416,0.584,0,0,0.0,1,SEARCH_PHASE,-1.8419,0.5955,13.1545,7.804
50,0.164,-50.5256,40.7628,1.5916,-1.8819,0.6126,1.693,1.592,15.269,15.332,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.2244,0.533,1.7,2.8499,-0.6501,0,0,0,0.789,0.414,0.586,0,0,0.0,1,SEARCH_PHASE,-1.8819,0.6126,13.1169,7.8163
51,0.167,-50.5641,40.7754,1.6255,-1.9233,0.6261,1.6908,1.625,15.243,15.309,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.211,0.5791,1.7,2.8485,-0.6927,0,0,0,0.794,0.417,0.583,0,0,0.0,1,SEARCH_PHASE,-1.9233,0.6261,13.0784,7.8288
52,0.171,-50.6034,40.7881,1.6592,-1.9646,0.6381,1.6884,1.659,15.215,15.285,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1971,0.6251,1.7,2.8474,-0.6401,0,0,0,0.792,0.416,0.584,0,0,0.0,1,SEARCH_PHASE,-1.9646,0.6381,13.0391,7.8416
53,0.174,-50.6435,40.801,1.6929,-2.0052,0.6447,1.6852,1.693,15.188,15.261,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1816,0.6705,1.7,2.8459,-0.6326,0,0,0,0.795,0.425,0.575,0,0,0.0,1,SEARCH_PHASE,-2.0052,0.6447,12.999,7.8545
54,0.178,-50.6844,40.814,1.7266,-2.0459,0.6496,1.6821,1.727,15.159,15.236,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1664,0.716,1.7,2.8453,-0.5821,0,0,0,0.792,0.425,0.575,0,0,0.0,1,SEARCH_PHASE,-2.0459,0.6496,12.9581,7.8675
55,0.181,-50.7261,40.8271,1.7602,-2.0832,0.653,1.6797,1.76,15.131,15.211,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1493,0.7609,1.7,2.844,-0.627,0,0,0,0.796,0.418,0.582,0,0,0.0,1,SEARCH_PHASE,-2.0832,0.653,12.9164,7.8805
56,0.185,-50.7684,40.8402,1.7937,-2.1175,0.6585,1.6777,1.794,15.101,15.185,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1322,0.8057,1.7,2.8435,-0.5771,0,0,0,0.794,0.422,0.578,0,0,0.0,1,SEARCH_PHASE,-2.1175,0.6585,12.8741,7.8937
57,0.188,-50.8114,40.8535,1.8272,-2.1483,0.662,1.6759,1.827,15.072,15.159,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1145,0.8503,1.7,2.8433,-0.5632,0,0,0,0.794,0.419,0.581,0,0,0.0,1,SEARCH_PHASE,-2.1483,0.662,12.8311,7.9069
58,0.192,-50.8549,40.8668,1.8608,-2.1762,0.667,1.6759,1.861,15.042,15.133,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1258,0.823,1.7,2.8437,-0.5402,0,0,0,0.79,0.418,0.582,0,0,0.0,1,SEARCH_PHASE,-2.1762,0.667,12.7876,7.9203
59,0.195,-50.8989,40.8803,1.8943,-2.1982,0.6744,1.6771,1.894,15.011,15.107,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1071,0.8672,1.7,2.8429,-0.5847,0,0,0,0.79,0.411,0.589,0,0,0.0,1,SEARCH_PHASE,-2.1982,0.6744,12.7436,7.9338
60,0.199,-50.9432,40.894,1.9279,-2.2167,0.6855,1.6782,1.928,14.981,15.08,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.124,0.8223,1.7,2.8421,-0.5382,0,0,0,0.787,0.421,0.579,0,0,0.0,1,SEARCH_PHASE,-2.2167,0.6855,12.6993,7.9475
61,0.202,-50.9878,40.9079,1.9615,-2.2315,0.6963,1.6795,1.961,14.951,15.054,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1121,0.8492,1.7,2.8412,-0.5815,0,0,0,0.789,0.416,0.584,0,0,0.0,1,SEARCH_PHASE,-2.2315,0.6963,12.6546,7.9614
62,0.206,-51.0327,40.9221,1.9951,-2.2425,0.7102,1.6809,1.995,14.92,15.028,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1287,0.8042,1.7,2.8404,-0.536,0,0,0,0.786,0.409,0.591,0,0,0.0,1,SEARCH_PHASE,-2.2425,0.7102,12.6098,7.9756
63,0.209,-51.0777,40.9366,2.0287,-2.2498,0.7232,1.682,2.029,14.89,15.002,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1102,0.8485,1.7,2.8395,-0.5777,0,0,0,0.788,0.416,0.584,0,0,0.0,1,SEARCH_PHASE,-2.2498,0.7232,12.5648,7.9901
64,0.213,-51.1228,40.9514,2.0624,-2.2534,0.7388,1.6834,2.062,14.86,14.976,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1243,0.8095,1.7,2.8387,-0.5332,0,0,0,0.786,0.422,0.578,0,0,0.0,1,SEARCH_PHASE,-2.2534,0.7388,12.5197,8.0049
65,0.216,-51.1678,40.9664,2.0961,-2.2531,0.7528,1.6844,2.096,14.83,14.951,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1059,0.8538,1.7,2.8379,-0.5733,0,0,0,0.789,0.424,0.576,0,0,0.0,1,SEARCH_PHASE,-2.2531,0.7528,12.4747,8.0199
66,0.22,-51.2128,40.9818,2.1298,-2.249,0.7689,1.6857,2.13,14.801,14.926,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.105,0.853,1.7,2.837,-0.53,0,0,0,0.787,0.425,0.575,0,0,0.0,1,SEARCH_PHASE,-2.249,0.7689,12.4297,8.0353
67,0.223,-51.2576,40.9975,2.1635,-2.2412,0.7829,1.6868,2.164,14.772,14.902,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.0857,0.8969,1.7,2.8363,-0.5678,0,0,0,0.79,0.44,0.56,0,0,0.0,1,SEARCH_PHASE,-2.2412,0.7829,12.3849,8.0509
68,0.227,-51.3022,41.0134,2.1973,-2.2295,0.7984,1.6881,2.197,14.743,14.878,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.0795,0.9085,1.7,2.8354,-0.5256,0,0,0,0.789,0.414,0.586,0,0,0.0,1,SEARCH_PHASE,-2.2295,0.7984,12.3403,8.0669
69,0.23,-51.3465,41.0297,2.2311,-2.2142,0.8113,1.6891,2.231,14.715,14.854,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.0974,0.8639,1.7,2.8347,-0.5143,0,0,0,0.784,0.41,0.59,0,0,0.0,1,SEARCH_PHASE,-2.2142,0.8113,12.296,8.0831
70,0.234,-51.3904,41.0462,2.2648,-2.1951,0.825,1.6885,2.265,14.687,14.832,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1029,0.8479,1.7,2.8339,-0.5539,0,0,0,0.783,0.413,0.587,0,0,0.0,1,SEARCH_PHASE,-2.1951,0.825,12.2521,8.0996
71,0.238,-51.4339,41.063,2.2986,-2.1756,0.8397,1.6874,2.299,14.66,14.81,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1194,0.8032,1.7,2.8332,-0.5164,0,0,0,0.78,0.405,0.595,0,0,0.0,1,SEARCH_PHASE,-2.1756,0.8397,12.2086,8.1164
72,0.241,-51.477,41.08,2.3323,-2.1561,0.8521,1.686,2.332,14.634,14.788,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1081,0.8299,1.7,2.8324,-0.5557,0,0,0,0.78,0.4,0.6,0,0,0.0,1,SEARCH_PHASE,-2.1561,0.8521,12.1655,8.1335
73,0.245,-51.5198,41.0973,2.366,-2.136,0.8647,1.6853,2.366,14.608,14.768,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1243,0.7848,1.7,2.8317,-0.5227,0,0,0,0.776,0.4,0.6,0,0,0.0,1,SEARCH_PHASE,-2.136,0.8647,12.1227,8.1508
74,0.248,-51.5621,41.1148,2.3997,-2.1159,0.874,1.6846,2.4,14.583,14.748,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1112,0.8169,1.7,2.831,-0.562,0,0,0,0.776,0.405,0.595,0,0,0.0,1,SEARCH_PHASE,-2.1159,0.874,12.0804,8.1682
75,0.252,-51.604,41.1324,2.4334,-2.0975,0.882,1.685,2.433,14.558,14.728,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1273,0.7717,1.7,2.8304,-0.5075,0,0,0,0.772,0.415,0.585,0,0,0.0,1,SEARCH_PHASE,-2.0975,0.882,12.0385,8.1859
76,0.255,-51.6456,41.1501,2.4671,-2.0812,0.8854,1.6852,2.467,14.534,14.709,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1272,0.7694,1.7,2.8297,-0.546,0,0,0,0.771,0.414,0.586,0,0,0.0,1,SEARCH_PHASE,-2.0812,0.8854,11.9968,8.2036
77,0.259,-51.687,41.1679,2.5008,-2.0667,0.888,1.686,2.501,14.509,14.691,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1422,0.7238,1.7,2.8289,-0.4922,0,0,0,0.767,0.416,0.584,0,0,0.0,1,SEARCH_PHASE,-2.0667,0.888,11.9555,8.2214
78,0.262,-51.7281,41.1856,2.5346,-2.0545,0.8866,1.6866,2.535,14.486,14.673,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1561,0.6787,1.7,2.8284,-0.5299,0,0,0,0.766,0.417,0.583,0,0,0.0,1,SEARCH_PHASE,-2.0545,0.8866,11.9144,8.2391
79,0.266,-51.769,41.2033,2.5683,-2.0441,0.885,1.6873,2.568,14.462,14.655,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1402,0.724,1.7,2.8275,-0.5438,0,0,0,0.768,0.405,0.595,0,0,0.0,1,SEARCH_PHASE,-2.0441,0.885,11.8735,8.2568
80,0.269,-51.8097,41.2209,2.6021,-2.0361,0.8798,1.6887,2.602,14.439,14.637,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1286,0.7559,1.7,2.8271,-0.5021,0,0,0,0.766,0.401,0.599,0,0,0.0,1,SEARCH_PHASE,-2.0361,0.8798,11.8328,8.2744
81,0.273,-51.8503,41.2383,2.6359,-2.03,0.8693,1.6892,2.636,14.416,14.62,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.143,0.7101,1.7,2.8261,-0.4731,0,0,0,0.762,0.394,0.606,0,0,0.0,1,SEARCH_PHASE,-2.03,0.8693,11.7922,8.2918
82,0.276,-51.8908,41.2554,2.6697,-2.0251,0.8568,1.6899,2.67,14.392,14.603,-63.6425,32.9465,0.2,0.0,0.0,0.0,-2.1568,0.6641,1.7,2.8254,-0.4954,0,0,0,0.76,0.387,0.613,0,0,0.0,1,SEARCH_PHASE,-2.0251,0.8568,11.7517,8.3089
